video_id,class_id,gloss,subset,feature_path
04294,815,autumn,train,features_npy/04294.npy
04296,815,autumn,train,features_npy/04296.npy
04301,1625,available,val,features_npy/04301.npy
04302,1625,available,train,features_npy/04302.npy
04304,1625,available,train,features_npy/04304.npy
04307,1625,available,train,features_npy/04307.npy
04325,1313,average,train,features_npy/04325.npy
04324,1313,average,test,features_npy/04324.npy
04326,1313,average,train,features_npy/04326.npy
04330,1313,average,train,features_npy/04330.npy
04332,1313,average,train,features_npy/04332.npy
04343,355,avoid,train,features_npy/04343.npy
04344,355,avoid,train,features_npy/04344.npy
04345,355,avoid,train,features_npy/04345.npy
04347,355,avoid,train,features_npy/04347.npy
04348,355,avoid,test,features_npy/04348.npy
04355,1314,awake,train,features_npy/04355.npy
04356,1314,awake,train,features_npy/04356.npy
04352,355,avoid,train,features_npy/04352.npy
04358,1314,awake,val,features_npy/04358.npy
04361,1314,awake,train,features_npy/04361.npy
04369,1626,award,train,features_npy/04369.npy
04364,1626,award,val,features_npy/04364.npy
04372,1626,award,train,features_npy/04372.npy
04375,1627,aware,val,features_npy/04375.npy
04376,1627,aware,train,features_npy/04376.npy
04378,1627,aware,train,features_npy/04378.npy
04380,1627,aware,train,features_npy/04380.npy
04388,816,away,val,features_npy/04388.npy
04389,816,away,train,features_npy/04389.npy
04393,816,away,test,features_npy/04393.npy
04397,816,away,val,features_npy/04397.npy
04424,484,awful,train,features_npy/04424.npy
04425,484,awful,train,features_npy/04425.npy
04426,484,awful,train,features_npy/04426.npy
04427,484,awful,val,features_npy/04427.npy
04429,484,awful,test,features_npy/04429.npy
04430,484,awful,train,features_npy/04430.npy
04434,484,awful,train,features_npy/04434.npy
04438,485,awkward,train,features_npy/04438.npy
04437,485,awkward,train,features_npy/04437.npy
04439,485,awkward,train,features_npy/04439.npy
04440,485,awkward,val,features_npy/04440.npy
04441,485,awkward,test,features_npy/04441.npy
04443,485,awkward,train,features_npy/04443.npy
04446,485,awkward,train,features_npy/04446.npy
04505,259,baby,train,features_npy/04505.npy
04506,259,baby,train,features_npy/04506.npy
04507,259,baby,test,features_npy/04507.npy
04508,259,baby,val,features_npy/04508.npy
04509,259,baby,test,features_npy/04509.npy
04511,259,baby,train,features_npy/04511.npy
04514,259,baby,train,features_npy/04514.npy
04531,1316,babysitter,test,features_npy/04531.npy
04532,1316,babysitter,train,features_npy/04532.npy
04533,1316,babysitter,train,features_npy/04533.npy
04580,1050,background,val,features_npy/04580.npy
04537,1316,babysitter,train,features_npy/04537.npy
04581,1050,background,train,features_npy/04581.npy
04582,1050,background,test,features_npy/04582.npy
04590,1050,background,val,features_npy/04590.npy
04592,260,back,train,features_npy/04592.npy
04593,260,back,test,features_npy/04593.npy
04601,260,back,val,features_npy/04601.npy
04604,260,back,train,features_npy/04604.npy
04600,260,back,test,features_npy/04600.npy
04616,105,backpack,train,features_npy/04616.npy
04617,105,backpack,val,features_npy/04617.npy
04618,105,backpack,train,features_npy/04618.npy
04619,105,backpack,train,features_npy/04619.npy
04620,105,backpack,val,features_npy/04620.npy
04624,105,backpack,train,features_npy/04624.npy
04631,105,backpack,train,features_npy/04631.npy
04680,486,bacon,train,features_npy/04680.npy
04681,486,bacon,train,features_npy/04681.npy
04679,486,bacon,train,features_npy/04679.npy
04682,486,bacon,val,features_npy/04682.npy
04687,486,bacon,train,features_npy/04687.npy
04708,140,bad,train,features_npy/04708.npy
04684,486,bacon,test,features_npy/04684.npy
04709,140,bad,train,features_npy/04709.npy
04712,140,bad,train,features_npy/04712.npy
04715,140,bad,val,features_npy/04715.npy
04717,140,bad,val,features_npy/04717.npy
04718,140,bad,train,features_npy/04718.npy
04713,140,bad,train,features_npy/04713.npy
04723,140,bad,train,features_npy/04723.npy
04769,261,bake,val,features_npy/04769.npy
04768,261,bake,train,features_npy/04768.npy
04770,261,bake,test,features_npy/04770.npy
04772,261,bake,train,features_npy/04772.npy
04775,261,bake,train,features_npy/04775.npy
04795,183,balance,train,features_npy/04795.npy
04796,183,balance,test,features_npy/04796.npy
04797,183,balance,train,features_npy/04797.npy
04798,183,balance,train,features_npy/04798.npy
04799,183,balance,train,features_npy/04799.npy
04801,183,balance,train,features_npy/04801.npy
04802,183,balance,val,features_npy/04802.npy
04803,183,balance,train,features_npy/04803.npy
04806,183,balance,val,features_npy/04806.npy
04819,646,bald,test,features_npy/04819.npy
04823,646,bald,val,features_npy/04823.npy
04821,646,bald,train,features_npy/04821.npy
04826,646,bald,val,features_npy/04826.npy
04824,646,bald,train,features_npy/04824.npy
04831,646,bald,train,features_npy/04831.npy
04849,141,ball,train,features_npy/04849.npy
04850,141,ball,train,features_npy/04850.npy
04852,141,ball,train,features_npy/04852.npy
04851,141,ball,train,features_npy/04851.npy
04854,141,ball,train,features_npy/04854.npy
04858,141,ball,val,features_npy/04858.npy
04864,141,ball,train,features_npy/04864.npy
04867,356,balloon,train,features_npy/04867.npy
04868,356,balloon,train,features_npy/04868.npy
04869,356,balloon,test,features_npy/04869.npy
04872,356,balloon,val,features_npy/04872.npy
04870,356,balloon,train,features_npy/04870.npy
04873,356,balloon,train,features_npy/04873.npy
04875,356,balloon,train,features_npy/04875.npy
04896,184,banana,test,features_npy/04896.npy
04897,184,banana,train,features_npy/04897.npy
04898,184,banana,train,features_npy/04898.npy
04899,184,banana,train,features_npy/04899.npy
04900,184,banana,train,features_npy/04900.npy
04903,184,banana,train,features_npy/04903.npy
04906,184,banana,val,features_npy/04906.npy
04971,1628,bank,test,features_npy/04971.npy
04974,1628,bank,train,features_npy/04974.npy
04972,1628,bank,train,features_npy/04972.npy
05017,1629,baptize,val,features_npy/05017.npy
05018,1629,baptize,train,features_npy/05018.npy
05020,1629,baptize,train,features_npy/05020.npy
05019,1629,baptize,train,features_npy/05019.npy
05025,1629,baptize,train,features_npy/05025.npy
05063,647,barely,train,features_npy/05063.npy
05062,647,barely,train,features_npy/05062.npy
05064,647,barely,train,features_npy/05064.npy
05065,647,barely,train,features_npy/05065.npy
05066,647,barely,train,features_npy/05066.npy
05067,647,barely,val,features_npy/05067.npy
05069,647,barely,train,features_npy/05069.npy
05074,647,barely,test,features_npy/05074.npy
05086,106,bar,val,features_npy/05086.npy
05087,106,bar,train,features_npy/05087.npy
05088,106,bar,test,features_npy/05088.npy
05089,106,bar,test,features_npy/05089.npy
05090,106,bar,train,features_npy/05090.npy
05097,106,bar,train,features_npy/05097.npy
05095,106,bar,train,features_npy/05095.npy
05098,106,bar,train,features_npy/05098.npy
05102,106,bar,val,features_npy/05102.npy
05103,106,bar,train,features_npy/05103.npy
05107,487,bark,val,features_npy/05107.npy
05108,487,bark,test,features_npy/05108.npy
05109,487,bark,test,features_npy/05109.npy
05110,487,bark,train,features_npy/05110.npy
05113,487,bark,train,features_npy/05113.npy
05114,487,bark,val,features_npy/05114.npy
05171,648,baseball,test,features_npy/05171.npy
05172,648,baseball,train,features_npy/05172.npy
05118,487,bark,train,features_npy/05118.npy
05175,648,baseball,train,features_npy/05175.npy
05178,648,baseball,train,features_npy/05178.npy
03056,353,appointment,train,features_npy/03056.npy
05194,357,basement,train,features_npy/05194.npy
05195,357,basement,test,features_npy/05195.npy
05196,357,basement,train,features_npy/05196.npy
05216,1630,basic,train,features_npy/05216.npy
05217,1630,basic,train,features_npy/05217.npy
05204,357,basement,train,features_npy/05204.npy
05198,357,basement,val,features_npy/05198.npy
05219,1630,basic,train,features_npy/05219.npy
05229,77,basketball,train,features_npy/05229.npy
05230,77,basketball,train,features_npy/05230.npy
05231,77,basketball,train,features_npy/05231.npy
05234,77,basketball,train,features_npy/05234.npy
05232,77,basketball,val,features_npy/05232.npy
05233,77,basketball,train,features_npy/05233.npy
05238,77,basketball,train,features_npy/05238.npy
05239,77,basketball,val,features_npy/05239.npy
05243,77,basketball,train,features_npy/05243.npy
05275,262,bath,train,features_npy/05275.npy
05277,262,bath,val,features_npy/05277.npy
05278,262,bath,test,features_npy/05278.npy
05280,262,bath,train,features_npy/05280.npy
05297,142,bathroom,train,features_npy/05297.npy
05285,262,bath,train,features_npy/05285.npy
05276,262,bath,test,features_npy/05276.npy
05298,142,bathroom,train,features_npy/05298.npy
05299,142,bathroom,test,features_npy/05299.npy
05300,142,bathroom,train,features_npy/05300.npy
05303,142,bathroom,val,features_npy/05303.npy
05362,1631,battery,train,features_npy/05362.npy
05310,142,bathroom,train,features_npy/05310.npy
05358,1631,battery,train,features_npy/05358.npy
05369,1317,battle,train,features_npy/05369.npy
05368,1317,battle,test,features_npy/05368.npy
05372,1317,battle,val,features_npy/05372.npy
05374,1317,battle,train,features_npy/05374.npy
05468,185,beard,train,features_npy/05468.npy
05467,185,beard,train,features_npy/05467.npy
05470,185,beard,train,features_npy/05470.npy
05472,185,beard,train,features_npy/05472.npy
05473,185,beard,train,features_npy/05473.npy
05476,185,beard,val,features_npy/05476.npy
05479,185,beard,train,features_npy/05479.npy
05484,358,bear,train,features_npy/05484.npy
05471,185,beard,val,features_npy/05471.npy
05486,358,bear,train,features_npy/05486.npy
05487,358,bear,train,features_npy/05487.npy
05489,358,bear,train,features_npy/05489.npy
05557,817,beautiful,train,features_npy/05557.npy
05556,817,beautiful,train,features_npy/05556.npy
05498,358,bear,val,features_npy/05498.npy
05558,817,beautiful,val,features_npy/05558.npy
05560,817,beautiful,val,features_npy/05560.npy
05562,817,beautiful,train,features_npy/05562.npy
05559,817,beautiful,train,features_npy/05559.npy
05598,186,because,train,features_npy/05598.npy
05565,817,beautiful,train,features_npy/05565.npy
05599,186,because,train,features_npy/05599.npy
05596,186,because,train,features_npy/05596.npy
05600,186,because,val,features_npy/05600.npy
05605,186,because,test,features_npy/05605.npy
05606,186,because,val,features_npy/05606.npy
05601,186,because,train,features_npy/05601.npy
05616,818,become,val,features_npy/05616.npy
05609,186,because,train,features_npy/05609.npy
05619,818,become,train,features_npy/05619.npy
05617,818,become,train,features_npy/05617.npy
05622,818,become,train,features_npy/05622.npy
05629,32,bed,train,features_npy/05629.npy
05631,32,bed,train,features_npy/05631.npy
05632,32,bed,train,features_npy/05632.npy
05630,32,bed,train,features_npy/05630.npy
05633,32,bed,train,features_npy/05633.npy
05637,32,bed,train,features_npy/05637.npy
05638,32,bed,train,features_npy/05638.npy
05644,32,bed,train,features_npy/05644.npy
05634,32,bed,train,features_npy/05634.npy
05652,488,bedroom,train,features_npy/05652.npy
05636,32,bed,train,features_npy/05636.npy
05653,488,bedroom,val,features_npy/05653.npy
05656,488,bedroom,train,features_npy/05656.npy
05661,488,bedroom,train,features_npy/05661.npy
05654,488,bedroom,test,features_npy/05654.npy
05680,1051,bee,train,features_npy/05680.npy
05685,1051,bee,train,features_npy/05685.npy
05681,1051,bee,val,features_npy/05681.npy
05682,1051,bee,val,features_npy/05682.npy
05688,1051,bee,train,features_npy/05688.npy
05705,489,beer,train,features_npy/05705.npy
05706,489,beer,train,features_npy/05706.npy
05708,489,beer,test,features_npy/05708.npy
05707,489,beer,val,features_npy/05707.npy
05712,489,beer,train,features_npy/05712.npy
05709,489,beer,test,features_npy/05709.npy
05715,489,beer,train,features_npy/05715.npy
05727,3,before,test,features_npy/05727.npy
05728,3,before,train,features_npy/05728.npy
05729,3,before,train,features_npy/05729.npy
05730,3,before,train,features_npy/05730.npy
05731,3,before,train,features_npy/05731.npy
05732,3,before,train,features_npy/05732.npy
05733,3,before,train,features_npy/05733.npy
05734,3,before,train,features_npy/05734.npy
05739,3,before,test,features_npy/05739.npy
05740,3,before,train,features_npy/05740.npy
05741,3,before,test,features_npy/05741.npy
05742,3,before,train,features_npy/05742.npy
05743,3,before,train,features_npy/05743.npy
05749,3,before,train,features_npy/05749.npy
05750,3,before,val,features_npy/05750.npy
05759,649,beg,val,features_npy/05759.npy
05762,649,beg,train,features_npy/05762.npy
05767,649,beg,train,features_npy/05767.npy
05763,649,beg,train,features_npy/05763.npy
05778,1318,beginning,test,features_npy/05778.npy
05779,1318,beginning,train,features_npy/05779.npy
05780,1318,beginning,train,features_npy/05780.npy
05781,1318,beginning,train,features_npy/05781.npy
05783,1318,beginning,train,features_npy/05783.npy
05784,1318,beginning,train,features_npy/05784.npy
05782,1318,beginning,val,features_npy/05782.npy
05792,1052,behavior,train,features_npy/05792.npy
05793,1052,behavior,train,features_npy/05793.npy
05794,1052,behavior,val,features_npy/05794.npy
05796,1052,behavior,train,features_npy/05796.npy
05798,1052,behavior,train,features_npy/05798.npy
05803,263,behind,train,features_npy/05803.npy
05808,263,behind,val,features_npy/05808.npy
05804,263,behind,train,features_npy/05804.npy
05816,263,behind,train,features_npy/05816.npy
05844,1319,belief,val,features_npy/05844.npy
05845,1319,belief,test,features_npy/05845.npy
05847,1319,belief,train,features_npy/05847.npy
05846,1319,belief,train,features_npy/05846.npy
05848,1319,belief,train,features_npy/05848.npy
05849,1319,belief,val,features_npy/05849.npy
05851,1319,belief,train,features_npy/05851.npy
05854,359,believe,train,features_npy/05854.npy
05853,359,believe,train,features_npy/05853.npy
05855,359,believe,test,features_npy/05855.npy
05856,359,believe,train,features_npy/05856.npy
05858,359,believe,val,features_npy/05858.npy
05873,1053,bell,train,features_npy/05873.npy
05874,1053,bell,train,features_npy/05874.npy
05875,1053,bell,train,features_npy/05875.npy
05877,1053,bell,val,features_npy/05877.npy
05878,1053,bell,train,features_npy/05878.npy
05881,1053,bell,train,features_npy/05881.npy
05911,819,below,val,features_npy/05911.npy
05912,819,below,train,features_npy/05912.npy
05913,819,below,val,features_npy/05913.npy
05915,819,below,train,features_npy/05915.npy
05917,819,below,test,features_npy/05917.npy
05920,819,below,train,features_npy/05920.npy
05923,490,belt,train,features_npy/05923.npy
05924,490,belt,train,features_npy/05924.npy
05925,490,belt,train,features_npy/05925.npy
05926,490,belt,val,features_npy/05926.npy
05928,490,belt,test,features_npy/05928.npy
05931,490,belt,train,features_npy/05931.npy
05960,650,benefit,train,features_npy/05960.npy
05962,650,benefit,train,features_npy/05962.npy
05964,650,benefit,train,features_npy/05964.npy
05961,650,benefit,test,features_npy/05961.npy
05965,650,benefit,train,features_npy/05965.npy
05967,650,benefit,train,features_npy/05967.npy
05987,1632,berry,train,features_npy/05987.npy
05988,1632,berry,train,features_npy/05988.npy
05989,1632,berry,train,features_npy/05989.npy
05992,1632,berry,train,features_npy/05992.npy
05998,1633,beside,train,features_npy/05998.npy
